Data,Pais,Tela,ContagemDeEventos,TotalDeUsuarios
"2025-01-26","United Kingdom","(not set)",1,1
"2025-01-27","Brazil","(not set)",122,101
"2025-01-27","United States","(not set)",14,11
"2025-01-27","Bolivia","(not set)",1,1
"2025-01-27","Ghana","(not set)",1,1
"2025-01-27","Indonesia","(not set)",1,1
"2025-01-27","South Africa","(not set)",1,1
"2025-01-28","Brazil","(not set)",129,74
"2025-01-28","United States","(not set)",16,10
"2025-01-28","Iran","(not set)",3,3
"2025-01-28","Mexico","(not set)",2,2
"2025-01-28","Finland","(not set)",1,1
"2025-01-28","Hungary","(not set)",1,1
"2025-01-28","Mozambique","(not set)",1,1
"2025-01-28","Pakistan","(not set)",1,1
"2025-01-28","Philippines","(not set)",1,1
"2025-01-29","Brazil","(not set)",111,91
"2025-01-29","United States","(not set)",22,11
"2025-01-29","Colombia","(not set)",1,1
"2025-01-29","Mexico","(not set)",1,1
"2025-01-29","Paraguay","(not set)",1,1
"2025-01-30","Brazil","(not set)",88,62
"2025-01-30","United States","(not set)",21,11
"2025-01-30","Pakistan","(not set)",1,1
"2025-01-31","Brazil","(not set)",101,63
"2025-01-31","United States","(not set)",13,12
"2025-01-31","India","(not set)",6,1
"2025-01-31","Mexico","(not set)",2,2
"2025-01-31","Netherlands","(not set)",2,1
"2025-01-31","Cape Verde","(not set)",1,1
"2025-01-31","Egypt","(not set)",1,1
"2025-01-31","Philippines","(not set)",1,1
"2025-02-01","Brazil","(not set)",127,70
"2025-02-01","United States","(not set)",10,8
"2025-02-01","Mexico","(not set)",2,2
"2025-02-01","Ecuador","(not set)",1,1
"2025-02-02","Brazil","(not set)",120,84
"2025-02-02","United States","(not set)",10,10
"2025-02-02","Cameroon","(not set)",8,1
"2025-02-02","Guatemala","(not set)",1,1
"2025-02-03","Brazil","(not set)",162,72
"2025-02-03","United States","(not set)",14,10
"2025-02-03","Philippines","(not set)",1,1
"2025-02-03","United Kingdom","(not set)",1,1
"2025-02-04","Brazil","(not set)",192,92
"2025-02-04","United States","(not set)",8,3
"2025-02-04","Afghanistan","(not set)",1,1
"2025-02-04","Egypt","(not set)",1,1
"2025-02-04","Saudi Arabia","(not set)",1,1
"2025-02-04","Tunisia","(not set)",1,1
"2025-02-05","Brazil","(not set)",184,83
"2025-02-05","United States","(not set)",28,12
"2025-02-05","Mexico","(not set)",1,1
"2025-02-05","Paraguay","(not set)",1,1
"2025-02-06","Brazil","(not set)",135,73
"2025-02-06","Iran","(not set)",4,1
"2025-02-06","United States","(not set)",4,3
"2025-02-06","Mexico","(not set)",1,1
"2025-02-07","Brazil","(not set)",99,62
"2025-02-07","United States","(not set)",7,7
"2025-02-07","Algeria","(not set)",1,1
"2025-02-07","India","(not set)",1,1
"2025-02-07","South Africa","(not set)",1,1
"2025-02-08","Brazil","(not set)",138,65
"2025-02-08","United States","(not set)",40,13
"2025-02-08","Mexico","(not set)",3,1
"2025-02-09","Brazil","(not set)",106,70
"2025-02-09","United States","(not set)",7,6
"2025-02-09","Indonesia","(not set)",2,2
"2025-02-09","Iran","(not set)",2,1
"2025-02-09","Guatemala","(not set)",1,1
"2025-02-09","Mexico","(not set)",1,1
"2025-02-10","Brazil","(not set)",95,56
"2025-02-10","United States","(not set)",27,13
"2025-02-10","Ethiopia","(not set)",2,1
"2025-02-10","Iran","(not set)",1,1
"2025-02-10","Mexico","(not set)",1,1
"2025-02-10","Papua New Guinea","(not set)",1,1
"2025-02-11","Brazil","(not set)",150,48
"2025-02-11","United States","(not set)",13,11
"2025-02-11","Hungary","(not set)",1,1
"2025-02-11","Netherlands","(not set)",1,1
"2025-02-12","Brazil","(not set)",150,84
"2025-02-12","United States","(not set)",8,7
"2025-02-12","Iran","(not set)",5,1
"2025-02-13","Brazil","(not set)",107,61
"2025-02-13","United States","(not set)",12,8
"2025-02-13","Mexico","(not set)",1,1
"2025-02-13","Papua New Guinea","(not set)",1,1
"2025-02-14","Brazil","(not set)",124,65
"2025-02-14","United States","(not set)",34,17
"2025-02-14","Canada","(not set)",1,1
"2025-02-14","Costa Rica","(not set)",1,1
"2025-02-14","India","(not set)",1,1
"2025-02-14","Iran","(not set)",1,1
"2025-02-14","Mexico","(not set)",1,1
"2025-02-14","Nigeria","(not set)",1,1
"2025-02-15","Brazil","(not set)",103,74
"2025-02-15","United States","(not set)",14,14
"2025-02-15","Philippines","(not set)",2,2
"2025-02-16","Brazil","(not set)",134,64
"2025-02-16","United States","(not set)",6,6
"2025-02-16","Algeria","(not set)",1,1
"2025-02-16","Bangladesh","(not set)",1,1
"2025-02-16","Iran","(not set)",1,1
"2025-02-17","Brazil","(not set)",121,68
"2025-02-17","United States","(not set)",18,16
"2025-02-17","India","(not set)",6,1
"2025-02-17","Indonesia","(not set)",2,1
"2025-02-17","Mexico","(not set)",2,2
"2025-02-17","Cuba","(not set)",1,1
"2025-02-17","Philippines","(not set)",1,1
"2025-02-17","Turkmenistan","(not set)",1,1
"2025-02-18","Brazil","(not set)",116,70
"2025-02-18","United States","(not set)",17,12
"2025-02-18","Mexico","(not set)",2,2
"2025-02-18","Guatemala","(not set)",1,1
"2025-02-19","Brazil","(not set)",93,61
"2025-02-19","United States","(not set)",5,5
"2025-02-20","Brazil","(not set)",69,55
"2025-02-20","United States","(not set)",32,15
"2025-02-20","Algeria","(not set)",3,1
"2025-02-21","Brazil","(not set)",74,35
"2025-02-21","United States","(not set)",14,9
"2025-02-21","Guatemala","(not set)",1,1
"2025-02-21","Mexico","(not set)",1,1
"2025-02-22","Brazil","(not set)",82,58
"2025-02-22","United States","(not set)",15,10
"2025-02-22","Nigeria","(not set)",1,1
"2025-02-22","Yemen","(not set)",1,1
"2025-02-23","Brazil","(not set)",129,60
"2025-02-23","United States","(not set)",11,10
"2025-02-23","Iran","(not set)",2,2
"2025-02-23","Bangladesh","(not set)",1,1
"2025-02-23","Japan","(not set)",1,1
"2025-02-23","Zimbabwe","(not set)",1,1
"2025-02-24","Brazil","(not set)",97,48
"2025-02-24","United States","(not set)",21,8
"2025-02-24","Mexico","(not set)",3,2
"2025-02-24","Iran","(not set)",1,1
"2025-02-24","Pakistan","(not set)",1,1
"2025-02-25","Brazil","(not set)",121,47
"2025-02-25","United States","(not set)",43,14
"2025-02-25","Tanzania","(not set)",1,1
"2025-02-26","Brazil","(not set)",134,54
"2025-02-26","United States","(not set)",9,7
"2025-02-26","Canada","(not set)",1,1
"2025-02-26","Iran","(not set)",1,1
"2025-02-26","United Kingdom","(not set)",1,1
"2025-02-27","Brazil","(not set)",109,41
"2025-02-27","United States","(not set)",12,11
"2025-02-27","India","(not set)",1,1
"2025-02-27","Mexico","(not set)",1,1
"2025-02-28","Brazil","(not set)",64,42
"2025-02-28","United States","(not set)",16,10
"2025-02-28","Malaysia","(not set)",1,1
"2025-02-28","Nigeria","(not set)",1,1
"2025-02-28","Togo","(not set)",1,1
"2025-03-01","Brazil","(not set)",107,75
"2025-03-01","United States","(not set)",21,14
"2025-03-01","Bangladesh","(not set)",1,1
"2025-03-02","Brazil","(not set)",149,59
"2025-03-02","United States","(not set)",11,11
"2025-03-02","Ghana","(not set)",1,1
"2025-03-02","Pakistan","(not set)",1,1
"2025-03-02","Portugal","(not set)",1,1
"2025-03-03","Brazil","(not set)",152,89
"2025-03-03","United States","(not set)",16,9
"2025-03-03","Qatar","(not set)",2,2
"2025-03-03","Papua New Guinea","(not set)",1,1
"2025-03-04","Brazil","(not set)",174,64
"2025-03-04","United States","(not set)",14,12
"2025-03-04","Mexico","(not set)",1,1
"2025-03-04","Pakistan","(not set)",1,1
"2025-03-05","Brazil","(not set)",101,61
"2025-03-05","United States","(not set)",16,9
"2025-03-06","Brazil","(not set)",173,66
"2025-03-06","United States","(not set)",8,7
"2025-03-06","Pakistan","(not set)",2,1
"2025-03-06","Burkina Faso","(not set)",1,1
"2025-03-06","Guatemala","(not set)",1,1
"2025-03-06","Indonesia","(not set)",1,1
"2025-03-06","Iran","(not set)",1,1
"2025-03-07","Brazil","(not set)",120,43
"2025-03-07","United States","(not set)",13,13
"2025-03-07","Saudi Arabia","(not set)",2,2
"2025-03-07","Indonesia","(not set)",1,1
"2025-03-07","Iran","(not set)",1,1
"2025-03-07","Nigeria","(not set)",1,1
"2025-03-07","Syria","(not set)",1,1
"2025-03-08","Brazil","(not set)",74,52
"2025-03-08","United States","(not set)",8,8
"2025-03-08","Mexico","(not set)",3,1
"2025-03-08","Iran","(not set)",1,1
"2025-03-08","Pakistan","(not set)",1,1
"2025-03-08","Paraguay","(not set)",1,1
"2025-03-09","Brazil","(not set)",94,54
"2025-03-09","United States","(not set)",8,8
"2025-03-09","India","(not set)",1,1
"2025-03-09","Jamaica","(not set)",1,1
"2025-03-09","Portugal","(not set)",1,1
"2025-03-10","Brazil","(not set)",80,47
"2025-03-10","United States","(not set)",17,12
"2025-03-10","Argentina","(not set)",1,1
"2025-03-11","Brazil","(not set)",89,57
"2025-03-11","United States","(not set)",15,12
"2025-03-11","Mexico","(not set)",3,2
"2025-03-11","Iran","(not set)",2,1
"2025-03-11","Pakistan","(not set)",1,1
"2025-03-12","Brazil","(not set)",80,66
"2025-03-12","United States","(not set)",13,13
"2025-03-12","Iran","(not set)",2,2
"2025-03-12","Indonesia","(not set)",1,1
"2025-03-12","Pakistan","(not set)",1,1
"2025-03-12","Papua New Guinea","(not set)",1,1
"2025-03-13","Brazil","(not set)",88,46
"2025-03-13","United States","(not set)",7,5
"2025-03-13","Saudi Arabia","(not set)",1,1
"2025-03-14","Brazil","(not set)",152,59
"2025-03-14","United States","(not set)",9,9
"2025-03-14","Kenya","(not set)",2,1
"2025-03-14","Portugal","(not set)",2,2
"2025-03-14","Mexico","(not set)",1,1
"2025-03-14","Norway","(not set)",1,1
"2025-03-15","Brazil","(not set)",128,75
"2025-03-15","United States","(not set)",13,10
"2025-03-15","Germany","(not set)",1,1
"2025-03-15","United Kingdom","(not set)",1,1
"2025-03-16","Brazil","(not set)",249,80
"2025-03-16","United States","(not set)",19,14
"2025-03-16","Mexico","(not set)",2,1
"2025-03-16","Canada","(not set)",1,1
"2025-03-17","Brazil","(not set)",344,77
"2025-03-17","United States","(not set)",6,6
"2025-03-17","Cuba","(not set)",2,1
"2025-03-17","Iran","(not set)",1,1
"2025-03-17","Mexico","(not set)",1,1
"2025-03-17","Portugal","(not set)",1,1
"2025-03-17","Thailand","(not set)",1,1
"2025-03-18","Brazil","(not set)",119,65
"2025-03-18","United States","(not set)",7,6
"2025-03-18","Angola","(not set)",1,1
"2025-03-19","Brazil","(not set)",237,72
"2025-03-19","United States","(not set)",10,10
"2025-03-19","Indonesia","(not set)",2,1
"2025-03-19","Mexico","(not set)",2,2
"2025-03-19","Iran","(not set)",1,1
"2025-03-20","Brazil","(not set)",85,44
"2025-03-20","United States","(not set)",13,7
"2025-03-20","Pakistan","(not set)",2,1
"2025-03-20","Canada","(not set)",1,1
"2025-03-20","Haiti","(not set)",1,1
"2025-03-20","India","(not set)",1,1
"2025-03-20","Nigeria","(not set)",1,1
"2025-03-21","Brazil","(not set)",84,46
"2025-03-21","United States","(not set)",7,6
"2025-03-21","Iran","(not set)",1,1
"2025-03-22","Brazil","(not set)",91,54
"2025-03-22","United States","(not set)",8,7
"2025-03-22","El Salvador","(not set)",1,1
"2025-03-22","Haiti","(not set)",1,1
"2025-03-22","Mexico","(not set)",1,1
"2025-03-22","Nigeria","(not set)",1,1
"2025-03-23","Brazil","(not set)",86,59
"2025-03-23","United States","(not set)",7,7
"2025-03-23","Mexico","(not set)",1,1
"2025-03-23","Pakistan","(not set)",1,1
"2025-03-24","Brazil","(not set)",148,51
"2025-03-24","United States","(not set)",13,9
"2025-03-24","Nigeria","(not set)",2,1
"2025-03-24","Türkiye","(not set)",1,1
"2025-03-25","Brazil","(not set)",65,48
"2025-03-25","United States","(not set)",16,8
"2025-03-25","Nigeria","(not set)",2,1
"2025-03-25","Mexico","(not set)",1,1
"2025-03-25","Philippines","(not set)",1,1
"2025-03-25","Portugal","(not set)",1,1
"2025-03-26","Brazil","(not set)",128,61
"2025-03-26","United States","(not set)",13,12
"2025-03-26","Morocco","(not set)",1,1
"2025-03-27","Brazil","(not set)",76,40
"2025-03-27","United States","(not set)",7,6
"2025-03-27","Côte d’Ivoire","(not set)",1,1
"2025-03-28","Brazil","(not set)",148,58
"2025-03-28","United States","(not set)",13,9
"2025-03-28","Suriname","(not set)",7,1
"2025-03-28","Mexico","(not set)",2,2
"2025-03-28","Angola","(not set)",1,1
"2025-03-28","Indonesia","(not set)",1,1
"2025-03-29","Brazil","(not set)",171,48
"2025-03-29","United States","(not set)",7,7
"2025-03-29","Mexico","(not set)",2,2
"2025-03-29","Zimbabwe","(not set)",1,1
"2025-03-30","Brazil","(not set)",87,47
"2025-03-30","United States","(not set)",13,7
"2025-03-30","Pakistan","(not set)",3,1
"2025-03-30","Egypt","(not set)",2,1
"2025-03-30","Mexico","(not set)",2,2
"2025-03-31","Brazil","(not set)",134,57
"2025-03-31","United States","(not set)",23,17
"2025-03-31","Yemen","(not set)",2,1
"2025-03-31","Cuba","(not set)",1,1
"2025-03-31","Mexico","(not set)",1,1
"2025-04-01","Brazil","(not set)",106,56
"2025-04-01","United States","(not set)",7,7
"2025-04-01","Cuba","(not set)",2,2
"2025-04-01","Germany","(not set)",1,1
"2025-04-02","Brazil","(not set)",164,57
"2025-04-02","United States","(not set)",7,6
"2025-04-02","Yemen","(not set)",1,1
"2025-04-03","Brazil","(not set)",58,39
"2025-04-03","United States","(not set)",8,8
"2025-04-03","Mexico","(not set)",2,2
"2025-04-04","Brazil","(not set)",95,46
"2025-04-04","United States","(not set)",13,10
"2025-04-04","El Salvador","(not set)",5,1
"2025-04-04","Argentina","(not set)",1,1
"2025-04-04","Colombia","(not set)",1,1
"2025-04-04","Germany","(not set)",1,1
"2025-04-04","India","(not set)",1,1
"2025-04-04","Mexico","(not set)",1,1
"2025-04-05","Brazil","(not set)",110,57
"2025-04-05","United States","(not set)",28,11
"2025-04-05","Iran","(not set)",1,1
"2025-04-05","Mexico","(not set)",1,1
"2025-04-05","Paraguay","(not set)",1,1
"2025-04-06","Brazil","(not set)",92,57
"2025-04-06","United States","(not set)",14,12
"2025-04-06","Mexico","(not set)",1,1
"2025-04-07","Brazil","(not set)",107,70
"2025-04-07","United States","(not set)",12,8
"2025-04-07","Mexico","(not set)",2,2
"2025-04-07","Nigeria","(not set)",1,1
"2025-04-07","Norway","(not set)",1,1
"2025-04-08","Brazil","(not set)",102,50
"2025-04-08","United States","(not set)",16,13
"2025-04-08","Guatemala","(not set)",1,1
"2025-04-08","Mexico","(not set)",1,1
"2025-04-08","Türkiye","(not set)",1,1
"2025-04-08","Zambia","(not set)",1,1
"2025-04-09","Brazil","(not set)",140,61
"2025-04-09","United States","(not set)",18,13
"2025-04-09","Guam","(not set)",2,1
"2025-04-09","Mexico","(not set)",2,1
"2025-04-09","Nigeria","(not set)",2,1
"2025-04-09","Iran","(not set)",1,1
"2025-04-09","Türkiye","(not set)",1,1
"2025-04-10","Brazil","(not set)",94,41
"2025-04-10","United States","(not set)",18,9
"2025-04-10","Congo - Kinshasa","(not set)",1,1
"2025-04-10","Nigeria","(not set)",1,1
"2025-04-11","Brazil","(not set)",174,57
"2025-04-11","United States","(not set)",5,5
"2025-04-11","Mexico","(not set)",3,2
"2025-04-11","Iran","(not set)",2,1
"2025-04-11","Philippines","(not set)",2,1
"2025-04-11","Angola","(not set)",1,1
"2025-04-11","Australia","(not set)",1,1
"2025-04-11","Colombia","(not set)",1,1
"2025-04-11","Ecuador","(not set)",1,1
"2025-04-11","India","(not set)",1,1
"2025-04-12","Brazil","(not set)",66,52
"2025-04-12","United States","(not set)",13,10
"2025-04-12","Mexico","(not set)",4,4
"2025-04-12","Argentina","(not set)",1,1
"2025-04-12","Canada","(not set)",1,1
"2025-04-13","Brazil","(not set)",117,52
"2025-04-13","United States","(not set)",11,10
"2025-04-13","Philippines","(not set)",3,3
"2025-04-13","India","(not set)",1,1
"2025-04-13","Mexico","(not set)",1,1
"2025-04-14","Brazil","(not set)",127,59
"2025-04-14","United States","(not set)",7,7
"2025-04-14","Nigeria","(not set)",2,1
"2025-04-14","Equatorial Guinea","(not set)",1,1
"2025-04-14","Guatemala","(not set)",1,1
"2025-04-15","Brazil","(not set)",153,49
"2025-04-15","United States","(not set)",19,13
"2025-04-15","Mexico","(not set)",5,5
"2025-04-15","Angola","(not set)",2,1
"2025-04-15","Indonesia","(not set)",2,2
"2025-04-16","Brazil","(not set)",137,60
"2025-04-16","United States","(not set)",20,12
"2025-04-16","Madagascar","(not set)",2,1
"2025-04-16","Egypt","(not set)",1,1
"2025-04-16","Iran","(not set)",1,1
"2025-04-16","Mexico","(not set)",1,1
"2025-04-17","Brazil","(not set)",75,50
"2025-04-17","United States","(not set)",13,13
"2025-04-17","Cuba","(not set)",2,1
"2025-04-17","Costa Rica","(not set)",1,1
"2025-04-17","Iran","(not set)",1,1
"2025-04-17","Mexico","(not set)",1,1
"2025-04-17","Pakistan","(not set)",1,1
"2025-04-18","Brazil","(not set)",156,55
"2025-04-18","United States","(not set)",9,5
"2025-04-18","Angola","(not set)",1,1
"2025-04-18","Portugal","(not set)",1,1
"2025-04-18","South Africa","(not set)",1,1
"2025-04-19","Brazil","(not set)",100,52
"2025-04-19","United States","(not set)",15,12
"2025-04-19","Philippines","(not set)",2,1
"2025-04-19","United Kingdom","(not set)",2,1
"2025-04-19","Algeria","(not set)",1,1
"2025-04-19","Iran","(not set)",1,1
"2025-04-19","Mexico","(not set)",1,1
"2025-04-20","Brazil","(not set)",150,77
"2025-04-20","United States","(not set)",14,10
"2025-04-20","Haiti","(not set)",2,1
"2025-04-20","Mexico","(not set)",1,1
"2025-04-20","Venezuela","(not set)",1,1
"2025-04-21","Brazil","(not set)",89,53
"2025-04-21","United States","(not set)",8,8
"2025-04-21","Philippines","(not set)",2,1
"2025-04-21","Bangladesh","(not set)",1,1
"2025-04-21","Tanzania","(not set)",1,1
"2025-04-21","United Kingdom","(not set)",1,1
"2025-04-22","Brazil","(not set)",63,32
"2025-04-22","United States","(not set)",12,10
"2025-04-22","Germany","(not set)",1,1
"2025-04-23","Brazil","(not set)",87,50
"2025-04-23","United States","(not set)",15,10
"2025-04-23","Mexico","(not set)",5,2
"2025-04-23","Bangladesh","(not set)",1,1
"2025-04-24","Brazil","(not set)",108,55
"2025-04-24","United States","(not set)",26,11
"2025-04-24","Mexico","(not set)",2,2
"2025-04-24","Cuba","(not set)",1,1
"2025-04-24","Iran","(not set)",1,1
"2025-04-25","Brazil","(not set)",149,55
"2025-04-25","United States","(not set)",7,6
"2025-04-26","Brazil","(not set)",104,59
"2025-04-26","United States","(not set)",8,6
"2025-04-26","Iran","(not set)",1,1
"2025-04-26","Madagascar","(not set)",1,1
"2025-04-27","Brazil","(not set)",158,55
"2025-04-27","United States","(not set)",27,9
"2025-04-27","Argentina","(not set)",1,1
"2025-04-27","Mexico","(not set)",1,1
"2025-04-27","Portugal","(not set)",1,1
"2025-04-27","Qatar","(not set)",1,1
"2025-04-28","Brazil","(not set)",117,66
"2025-04-28","United States","(not set)",18,10
"2025-04-28","Mexico","(not set)",1,1
"2025-04-28","Sudan","(not set)",1,1
"2025-04-29","Brazil","(not set)",76,51
"2025-04-29","United States","(not set)",11,9
"2025-04-29","Philippines","(not set)",3,1
"2025-04-29","Mexico","(not set)",1,1
"2025-04-29","Puerto Rico","(not set)",1,1
"2025-04-30","Brazil","(not set)",70,55
"2025-04-30","United States","(not set)",7,7
"2025-05-01","Brazil","(not set)",90,44
"2025-05-01","United States","(not set)",6,6
"2025-05-01","Mexico","(not set)",4,3
"2025-05-01","British Virgin Islands","(not set)",1,1
"2025-05-01","Egypt","(not set)",1,1
"2025-05-01","Venezuela","(not set)",1,1
"2025-05-02","Brazil","(not set)",228,53
"2025-05-02","United States","(not set)",7,6
"2025-05-02","Colombia","(not set)",1,1
"2025-05-02","Mexico","(not set)",1,1
"2025-05-03","Brazil","(not set)",92,52
"2025-05-03","United States","(not set)",28,10
"2025-05-03","Guatemala","(not set)",1,1
"2025-05-03","Yemen","(not set)",1,1
"2025-05-04","Brazil","(not set)",97,58
"2025-05-04","United States","(not set)",14,9
"2025-05-04","Bolivia","(not set)",1,1
"2025-05-04","Cuba","(not set)",1,1
"2025-05-05","Brazil","(not set)",94,54
"2025-05-05","United States","(not set)",21,19
"2025-05-05","Mexico","(not set)",6,1
"2025-05-05","Puerto Rico","(not set)",1,1
"2025-05-05","United Kingdom","(not set)",1,1
"2025-05-06","Brazil","(not set)",122,72
"2025-05-06","United States","(not set)",11,10
"2025-05-06","Bangladesh","(not set)",1,1
"2025-05-06","Iran","(not set)",1,1
"2025-05-07","Brazil","(not set)",68,54
"2025-05-07","United States","(not set)",9,7
"2025-05-07","Guatemala","(not set)",1,1
"2025-05-07","India","(not set)",1,1
"2025-05-07","Mexico","(not set)",1,1
"2025-05-07","Yemen","(not set)",1,1
"2025-05-08","Brazil","(not set)",138,55
"2025-05-08","United States","(not set)",22,9
"2025-05-08","Mexico","(not set)",2,1
"2025-05-09","Brazil","(not set)",88,50
"2025-05-09","United States","(not set)",15,9
"2025-05-09","Mexico","(not set)",2,2
"2025-05-10","Brazil","(not set)",79,50
"2025-05-10","United States","(not set)",9,8
"2025-05-10","Mexico","(not set)",2,2
"2025-05-10","Colombia","(not set)",1,1
"2025-05-10","Honduras","(not set)",1,1
"2025-05-10","Nigeria","(not set)",1,1
"2025-05-10","Pakistan","(not set)",1,1
"2025-05-10","Sudan","(not set)",1,1
"2025-05-10","Venezuela","(not set)",1,1
"2025-05-11","Brazil","(not set)",149,52
"2025-05-11","United States","(not set)",18,14
"2025-05-11","Congo - Kinshasa","(not set)",2,1
"2025-05-11","Cuba","(not set)",1,1
"2025-05-12","Brazil","(not set)",149,53
"2025-05-12","United States","(not set)",10,10
"2025-05-12","Mexico","(not set)",3,1
"2025-05-12","Afghanistan","(not set)",1,1
"2025-05-12","Zimbabwe","(not set)",1,1
"2025-05-13","Brazil","(not set)",132,83
"2025-05-13","United States","(not set)",12,4
"2025-05-13","Iran","(not set)",1,1
"2025-05-14","Brazil","(not set)",94,51
"2025-05-14","United States","(not set)",10,9
"2025-05-14","Algeria","(not set)",1,1
"2025-05-14","Germany","(not set)",1,1
"2025-05-14","Indonesia","(not set)",1,1
"2025-05-14","Kenya","(not set)",1,1
"2025-05-14","Mexico","(not set)",1,1
"2025-05-14","Nigeria","(not set)",1,1
"2025-05-14","Papua New Guinea","(not set)",1,1
"2025-05-14","Spain","(not set)",1,1
"2025-05-15","Brazil","(not set)",151,52
"2025-05-15","United States","(not set)",12,11
"2025-05-15","Mexico","(not set)",2,1
"2025-05-16","Brazil","(not set)",86,52
"2025-05-16","United States","(not set)",9,8
"2025-05-16","Bangladesh","(not set)",1,1
"2025-05-16","Indonesia","(not set)",1,1
"2025-05-16","Yemen","(not set)",1,1
"2025-05-17","Brazil","(not set)",84,60
"2025-05-17","United States","(not set)",9,9
"2025-05-17","Finland","(not set)",6,1
"2025-05-17","Mexico","(not set)",2,1
"2025-05-17","Singapore","(not set)",2,1
"2025-05-17","Bangladesh","(not set)",1,1
"2025-05-17","Grenada","(not set)",1,1
"2025-05-17","Morocco","(not set)",1,1
"2025-05-18","Brazil","(not set)",101,49
"2025-05-18","Iran","(not set)",12,1
"2025-05-18","United States","(not set)",9,7
"2025-05-18","Mexico","(not set)",2,1
"2025-05-18","Angola","(not set)",1,1
"2025-05-18","Singapore","(not set)",1,1
"2025-05-18","Tunisia","(not set)",1,1
"2025-05-19","Brazil","(not set)",69,46
"2025-05-19","United States","(not set)",9,7
"2025-05-19","Congo - Kinshasa","(not set)",1,1
"2025-05-19","Mexico","(not set)",1,1
"2025-05-20","Brazil","(not set)",179,58
"2025-05-20","Congo - Kinshasa","(not set)",18,1
"2025-05-20","United States","(not set)",7,7
"2025-05-20","Mexico","(not set)",3,2
"2025-05-20","Angola","(not set)",2,1
"2025-05-20","Barbados","(not set)",1,1
"2025-05-20","Paraguay","(not set)",1,1
"2025-05-21","Brazil","(not set)",81,60
"2025-05-21","United States","(not set)",22,10
"2025-05-21","Mexico","(not set)",1,1
"2025-05-21","Philippines","(not set)",1,1
"2025-05-21","Uganda","(not set)",1,1
"2025-05-22","Brazil","(not set)",82,51
"2025-05-22","United States","(not set)",10,9
"2025-05-22","Canada","(not set)",1,1
"2025-05-22","Mexico","(not set)",1,1
"2025-05-22","Sweden","(not set)",1,1
"2025-05-23","Brazil","(not set)",54,36
"2025-05-23","Indonesia","(not set)",6,1
"2025-05-23","United States","(not set)",4,4
"2025-05-23","Jordan","(not set)",2,1
"2025-05-23","Sudan","(not set)",1,1
"2025-05-24","Brazil","(not set)",53,41
"2025-05-24","United States","(not set)",29,14
"2025-05-24","Colombia","(not set)",1,1
"2025-05-24","South Africa","(not set)",1,1
"2025-05-25","Brazil","(not set)",81,51
"2025-05-25","United States","(not set)",17,11
"2025-05-25","Mexico","(not set)",2,2
"2025-05-26","Brazil","(not set)",69,49
"2025-05-26","United States","(not set)",30,12
"2025-05-26","Nigeria","(not set)",14,1
"2025-05-26","Cuba","(not set)",1,1
"2025-05-26","Mexico","(not set)",1,1
"2025-05-27","Brazil","(not set)",67,42
"2025-05-27","United States","(not set)",29,9
"2025-05-27","Germany","(not set)",1,1
"2025-05-27","Iran","(not set)",1,1
"2025-05-27","Jamaica","(not set)",1,1
"2025-05-27","Mexico","(not set)",1,1
"2025-05-27","Puerto Rico","(not set)",1,1
"2025-05-28","Brazil","(not set)",116,56
"2025-05-28","United States","(not set)",6,6
"2025-05-28","Nepal","(not set)",2,1
"2025-05-28","Bangladesh","(not set)",1,1
"2025-05-28","Egypt","(not set)",1,1
"2025-05-28","Iran","(not set)",1,1
"2025-05-28","United Kingdom","(not set)",1,1
"2025-05-29","Brazil","(not set)",50,40
"2025-05-29","United States","(not set)",6,3
"2025-05-29","Bangladesh","(not set)",1,1
"2025-05-29","Uganda","(not set)",1,1
"2025-05-30","Brazil","(not set)",84,47
"2025-05-30","United States","(not set)",6,6
"2025-05-30","Egypt","(not set)",3,2
"2025-05-30","Colombia","(not set)",1,1
"2025-05-30","Cuba","(not set)",1,1
"2025-05-30","Indonesia","(not set)",1,1
"2025-05-30","U.S. Virgin Islands","(not set)",1,1
"2025-05-31","Brazil","(not set)",75,50
"2025-05-31","United States","(not set)",10,10
"2025-05-31","Puerto Rico","(not set)",5,1
"2025-05-31","Mexico","(not set)",2,2
"2025-05-31","Netherlands","(not set)",2,1
"2025-05-31","Yemen","(not set)",1,1
"2025-06-01","Brazil","(not set)",128,61
"2025-06-01","United States","(not set)",24,12
"2025-06-01","Ghana","(not set)",1,1
"2025-06-01","Mexico","(not set)",1,1
"2025-06-01","Nigeria","(not set)",1,1
"2025-06-01","Peru","(not set)",1,1
"2025-06-02","Brazil","(not set)",133,60
"2025-06-02","United States","(not set)",8,8
"2025-06-02","Mexico","(not set)",2,1
"2025-06-02","India","(not set)",1,1
"2025-06-03","Brazil","(not set)",114,62
"2025-06-03","United States","(not set)",14,8
"2025-06-03","Afghanistan","(not set)",1,1
"2025-06-03","Mexico","(not set)",1,1
"2025-06-04","Brazil","(not set)",98,54
"2025-06-04","United States","(not set)",10,6
"2025-06-04","Nigeria","(not set)",1,1
"2025-06-05","Brazil","(not set)",104,40
"2025-06-05","United States","(not set)",10,8
"2025-06-05","Mexico","(not set)",1,1
"2025-06-05","Morocco","(not set)",1,1
"2025-06-06","Brazil","(not set)",62,44
"2025-06-06","United States","(not set)",5,5
"2025-06-07","Brazil","(not set)",82,52
"2025-06-07","United States","(not set)",8,6
"2025-06-07","Egypt","(not set)",2,2
