Data,Pais,Tela,ContagemDeEventos,TotalDeUsuarios
"2025-06-19","United States","(not set)",1,1
"2025-06-20","United States","(not set)",2,2
"2025-06-20","Brazil","(not set)",1,1
"2025-06-21","Brazil","(not set)",8,8
"2025-06-21","United States","(not set)",2,2
"2025-06-22","Brazil","(not set)",7,7
"2025-06-23","Brazil","(not set)",6,6
"2025-06-23","Israel","(not set)",1,1
"2025-06-23","United States","(not set)",1,1
"2025-06-24","Brazil","(not set)",8,8
"2025-06-25","Brazil","(not set)",8,8
"2025-06-25","United States","(not set)",1,1
"2025-06-26","United States","(not set)",5,5
"2025-06-26","Brazil","(not set)",3,3
"2025-06-27","Brazil","(not set)",4,4
"2025-06-27","United States","(not set)",3,3
"2025-06-28","Brazil","(not set)",6,6
"2025-06-28","United States","(not set)",2,2
"2025-06-28","Pakistan","(not set)",1,1
"2025-06-29","Brazil","(not set)",6,6
"2025-06-29","United States","(not set)",3,3
"2025-06-30","Brazil","(not set)",2,2
"2025-06-30","United States","(not set)",1,1
"2025-07-01","United States","(not set)",5,4
"2025-07-01","Brazil","(not set)",2,2
"2025-07-02","Brazil","(not set)",1,1
"2025-07-02","United States","(not set)",1,1
"2025-07-03","Brazil","(not set)",3,3
"2025-07-03","United States","(not set)",3,2
"2025-07-04","Brazil","(not set)",2,2
"2025-07-04","United States","(not set)",2,2
"2025-07-04","Bolivia","(not set)",1,1
"2025-07-05","United States","(not set)",5,5
"2025-07-05","Brazil","(not set)",2,2
"2025-07-06","Brazil","(not set)",9,9
"2025-07-06","Egypt","(not set)",1,1
"2025-07-07","Brazil","(not set)",9,9
"2025-07-07","United States","(not set)",2,2
"2025-07-07","Nigeria","(not set)",1,1
"2025-07-08","Brazil","(not set)",6,6
"2025-07-08","United States","(not set)",1,1
"2025-07-09","Brazil","(not set)",7,7
"2025-07-09","United States","(not set)",3,3
"2025-07-09","Mexico","(not set)",1,1
"2025-07-10","Brazil","(not set)",7,7
"2025-07-10","United States","(not set)",4,4
"2025-07-11","Brazil","(not set)",4,4
"2025-07-11","United States","(not set)",4,4
"2025-07-11","Egypt","(not set)",1,1
"2025-07-12","Brazil","(not set)",3,3
"2025-07-12","United States","(not set)",3,3
"2025-07-13","Brazil","(not set)",6,6
"2025-07-13","Egypt","(not set)",1,1
"2025-07-13","Italy","(not set)",1,1
"2025-07-13","Malaysia","(not set)",1,1
"2025-07-14","Brazil","(not set)",3,3
"2025-07-15","Brazil","(not set)",4,4
"2025-07-15","United States","(not set)",3,2
"2025-07-16","Brazil","(not set)",7,7
"2025-07-16","United States","(not set)",4,3
"2025-07-17","Brazil","(not set)",3,3
"2025-07-17","Brazil","trial_white_animation_all_features",1,1
"2025-07-17","United States","(not set)",1,1
"2025-07-18","Brazil","(not set)",7,7
"2025-07-18","United States","(not set)",6,6
"2025-07-19","Brazil","(not set)",8,8
"2025-07-19","United States","(not set)",4,4
"2025-07-20","Brazil","(not set)",11,11
"2025-07-20","United States","(not set)",4,4
"2025-07-21","Brazil","(not set)",6,6
"2025-07-21","United States","(not set)",1,1
"2025-07-22","Brazil","(not set)",4,4
"2025-07-22","United States","(not set)",1,1
"2025-07-22","United States","trial_white_animation_all_features",1,1
"2025-07-23","Brazil","(not set)",22,18
"2025-07-23","United Kingdom","(not set)",1,1
"2025-07-24","Brazil","(not set)",7,7
"2025-07-24","United States","(not set)",4,4
"2025-07-24","Netherlands","(not set)",2,2
"2025-07-25","Brazil","(not set)",7,7
"2025-07-25","United States","(not set)",3,3
"2025-07-26","Brazil","(not set)",13,13
"2025-07-26","United States","(not set)",2,2
"2025-07-27","United States","(not set)",6,6
"2025-07-27","Brazil","(not set)",5,5
"2025-07-28","Brazil","(not set)",6,6
"2025-07-28","United States","(not set)",3,3
"2025-07-28","United States","trial_white_animation_all_features",1,1
"2025-07-29","Brazil","(not set)",10,8
"2025-07-29","United States","(not set)",3,3
"2025-07-30","Brazil","(not set)",14,14
"2025-07-30","United States","(not set)",4,4
"2025-07-30","Philippines","(not set)",1,1
"2025-07-31","Brazil","(not set)",7,7
"2025-07-31","Brazil","trial_white_animation_all_features",1,1
"2025-08-01","United States","(not set)",6,5
"2025-08-01","Brazil","(not set)",4,4
"2025-08-02","Brazil","(not set)",6,6
"2025-08-02","United States","(not set)",2,2
"2025-08-03","Brazil","(not set)",10,10
"2025-08-03","United States","(not set)",2,2
"2025-08-04","Brazil","(not set)",15,13
"2025-08-04","Germany","(not set)",1,1
"2025-08-04","United States","(not set)",1,1
"2025-08-05","Brazil","(not set)",6,6
"2025-08-05","United States","(not set)",2,2
"2025-08-06","Brazil","(not set)",6,6
"2025-08-06","Canada","(not set)",1,1
"2025-08-07","Brazil","(not set)",5,5
"2025-08-07","United States","(not set)",3,3
"2025-08-07","Egypt","(not set)",1,1
"2025-08-08","Brazil","(not set)",12,11
"2025-08-08","United States","(not set)",5,5
"2025-08-09","Brazil","(not set)",6,6
"2025-08-09","United States","(not set)",2,2
"2025-08-10","Brazil","(not set)",4,4
"2025-08-10","United States","(not set)",2,2
"2025-08-10","Saudi Arabia","(not set)",1,1
"2025-08-11","Brazil","(not set)",9,9
"2025-08-11","United States","(not set)",4,4
"2025-08-11","Egypt","(not set)",1,1
"2025-08-11","Thailand","(not set)",1,1
"2025-08-12","Brazil","(not set)",14,6
"2025-08-12","United States","(not set)",1,1
"2025-08-13","Brazil","(not set)",5,5
"2025-08-13","United States","(not set)",5,5
"2025-08-14","Brazil","(not set)",3,3
"2025-08-14","United States","(not set)",2,2
"2025-08-15","Brazil","(not set)",9,9
"2025-08-15","United States","(not set)",2,2
"2025-08-16","Brazil","(not set)",2,2
"2025-08-16","Brazil","trial_white_animation_all_features",1,1
"2025-08-16","Egypt","(not set)",1,1
"2025-08-17","Brazil","(not set)",10,10
"2025-08-17","United States","(not set)",1,1
"2025-08-18","Brazil","(not set)",5,5
"2025-08-18","Indonesia","(not set)",1,1
"2025-08-19","Brazil","(not set)",7,7
"2025-08-19","United States","(not set)",3,3
"2025-08-20","United States","(not set)",5,5
"2025-08-20","Brazil","(not set)",4,4
"2025-08-20","Egypt","(not set)",1,1
"2025-08-21","Brazil","(not set)",7,7
"2025-08-21","United States","(not set)",3,3
"2025-08-21","Canada","(not set)",1,1
"2025-08-21","Indonesia","(not set)",1,1
"2025-08-22","Brazil","(not set)",5,5
"2025-08-22","United States","(not set)",3,3
"2025-08-23","Brazil","(not set)",5,5
"2025-08-23","United States","(not set)",4,4
"2025-08-23","Egypt","(not set)",1,1
"2025-08-24","Brazil","(not set)",4,4
"2025-08-24","United States","(not set)",3,3
"2025-08-24","Mexico","(not set)",2,2
"2025-08-24","Germany","(not set)",1,1
"2025-08-25","Brazil","(not set)",11,11
"2025-08-25","United States","(not set)",6,6
"2025-08-25","Türkiye","(not set)",2,1
"2025-08-25","Egypt","(not set)",1,1
"2025-08-25","Germany","(not set)",1,1
"2025-08-26","United States","(not set)",7,7
"2025-08-26","Brazil","(not set)",5,5
"2025-08-26","Egypt","(not set)",1,1
"2025-08-26","Germany","(not set)",1,1
"2025-08-27","Brazil","(not set)",10,10
"2025-08-27","Germany","(not set)",1,1
"2025-08-27","United States","(not set)",1,1
"2025-08-28","Brazil","(not set)",14,14
"2025-08-28","United States","(not set)",5,5
"2025-08-29","Brazil","(not set)",12,11
"2025-08-29","United States","(not set)",3,3
"2025-08-30","Brazil","(not set)",14,14
"2025-08-30","United States","(not set)",2,2
"2025-08-31","Brazil","(not set)",8,8
"2025-08-31","United States","(not set)",2,2
"2025-08-31","Germany","(not set)",1,1
"2025-09-01","Brazil","(not set)",10,10
"2025-09-01","United States","(not set)",6,6
"2025-09-01","Germany","(not set)",1,1
"2025-09-01","Israel","(not set)",1,1
"2025-09-02","Brazil","(not set)",6,6
"2025-09-02","United States","(not set)",6,6
"2025-09-02","Australia","(not set)",1,1
"2025-09-02","United Kingdom","(not set)",1,1
"2025-09-03","Brazil","(not set)",7,7
"2025-09-03","United States","(not set)",3,3
"2025-09-03","United Kingdom","(not set)",1,1
"2025-09-04","Brazil","(not set)",13,13
"2025-09-04","Germany","(not set)",1,1
"2025-09-04","United States","(not set)",1,1
"2025-09-05","Brazil","(not set)",9,9
"2025-09-05","United States","(not set)",2,2
"2025-09-06","Brazil","(not set)",7,7
"2025-09-06","United States","(not set)",4,4
"2025-09-07","Brazil","(not set)",7,7
"2025-09-07","United States","(not set)",3,3
"2025-09-07","Singapore","(not set)",1,1
"2025-09-08","Brazil","(not set)",9,9
"2025-09-08","United States","(not set)",2,2
"2025-09-09","Brazil","(not set)",12,12
"2025-09-09","Germany","(not set)",1,1
"2025-09-09","Mexico","(not set)",1,1
"2025-09-09","United States","(not set)",1,1
"2025-09-10","Brazil","(not set)",10,10
"2025-09-10","United States","(not set)",3,3
"2025-09-10","Germany","(not set)",1,1
"2025-09-11","Brazil","(not set)",6,6
"2025-09-11","United States","(not set)",2,2
"2025-09-11","Egypt","(not set)",1,1
"2025-09-11","Germany","(not set)",1,1
"2025-09-11","Iraq","(not set)",1,1
"2025-09-11","Oman","(not set)",1,1
"2025-09-12","Brazil","(not set)",8,8
"2025-09-12","United States","(not set)",2,2
"2025-09-13","Brazil","(not set)",8,8
"2025-09-13","United States","(not set)",4,4
"2025-09-14","Brazil","(not set)",9,9
"2025-09-14","United States","(not set)",2,2
"2025-09-15","Brazil","(not set)",8,8
"2025-09-15","United States","(not set)",3,3
"2025-09-15","South Korea","(not set)",1,1
"2025-09-16","Brazil","(not set)",8,6
"2025-09-16","United States","(not set)",3,3
"2025-09-16","Germany","(not set)",1,1
"2025-09-17","Brazil","(not set)",2,2
"2025-09-17","United States","(not set)",2,2
"2025-09-18","Brazil","(not set)",5,5
"2025-09-18","United States","(not set)",2,2
"2025-09-19","Brazil","(not set)",8,8
"2025-09-19","United States","(not set)",1,1
"2025-09-20","United States","(not set)",4,4
"2025-09-20","Brazil","(not set)",2,2
"2025-09-21","Brazil","(not set)",10,10
"2025-09-21","United States","(not set)",3,3
"2025-09-22","Brazil","(not set)",11,11
"2025-09-22","United States","(not set)",2,2
"2025-09-22","Germany","(not set)",1,1
"2025-09-23","Brazil","(not set)",11,11
"2025-09-24","Brazil","(not set)",8,8
"2025-09-24","United States","(not set)",1,1
"2025-09-25","Brazil","(not set)",7,7
"2025-09-25","United States","(not set)",3,3
"2025-09-25","Argentina","(not set)",1,1
"2025-09-26","Brazil","(not set)",9,9
"2025-09-26","United States","(not set)",3,3
"2025-09-27","Brazil","(not set)",9,9
"2025-09-27","United States","(not set)",5,5
"2025-09-28","Brazil","(not set)",10,10
"2025-09-28","United States","(not set)",3,3
"2025-09-29","Brazil","(not set)",5,5
"2025-09-29","United States","(not set)",5,5
"2025-09-29","Germany","(not set)",1,1
"2025-09-30","Brazil","(not set)",10,10
"2025-09-30","United States","(not set)",4,4
"2025-10-01","Brazil","(not set)",6,6
"2025-10-01","United States","(not set)",1,1
"2025-10-02","Brazil","(not set)",12,12
"2025-10-02","United States","(not set)",3,3
"2025-10-03","Brazil","(not set)",5,5
"2025-10-03","United States","(not set)",3,3
"2025-10-04","Brazil","(not set)",9,8
"2025-10-04","United States","(not set)",3,3
"2025-10-05","Brazil","(not set)",9,9
"2025-10-05","United States","(not set)",6,6
"2025-10-06","Brazil","(not set)",5,5
"2025-10-06","United States","(not set)",4,4
"2025-10-07","Brazil","(not set)",6,6
"2025-10-07","United States","(not set)",3,3
"2025-10-07","Nigeria","(not set)",1,1
"2025-10-08","Brazil","(not set)",10,9
"2025-10-08","United States","(not set)",2,2
"2025-10-08","Egypt","(not set)",1,1
"2025-10-09","Brazil","(not set)",8,3
"2025-10-09","United States","(not set)",5,5
"2025-10-09","France","(not set)",1,1
"2025-10-10","Brazil","(not set)",12,8
"2025-10-10","United States","(not set)",5,5
"2025-10-11","Brazil","(not set)",2,2
"2025-10-11","United States","(not set)",2,2
"2025-10-11","Netherlands","(not set)",1,1
"2025-10-12","Brazil","(not set)",8,8
"2025-10-12","United States","(not set)",2,2
"2025-10-13","Brazil","(not set)",9,9
"2025-10-13","United States","(not set)",4,4
"2025-10-14","Brazil","(not set)",6,5
"2025-10-14","United States","(not set)",1,1
"2025-10-15","Brazil","(not set)",18,12
"2025-10-15","United States","(not set)",2,2
"2025-10-15","Thailand","(not set)",1,1
"2025-10-16","Brazil","(not set)",8,7
"2025-10-16","United States","(not set)",5,5
"2025-10-17","Brazil","(not set)",7,7
"2025-10-17","United States","(not set)",2,2
"2025-10-17","Germany","(not set)",1,1
"2025-10-18","Brazil","(not set)",3,3
"2025-10-18","United States","(not set)",3,3
"2025-10-19","Brazil","(not set)",2,2
"2025-10-19","United States","(not set)",2,2
"2025-10-20","Brazil","(not set)",12,10
"2025-10-20","Germany","(not set)",2,1
"2025-10-20","United States","(not set)",1,1
"2025-10-21","Brazil","(not set)",8,7
"2025-10-21","United States","(not set)",2,2
"2025-10-22","Brazil","(not set)",7,7
"2025-10-22","United States","(not set)",1,1
"2025-10-23","Brazil","(not set)",15,12
"2025-10-23","United States","(not set)",2,2
"2025-10-23","Saudi Arabia","(not set)",1,1
"2025-10-24","Brazil","(not set)",5,5
"2025-10-24","United States","(not set)",1,1
"2025-10-25","Brazil","(not set)",9,9
"2025-10-25","United States","(not set)",3,3
"2025-10-26","Brazil","(not set)",6,6
"2025-10-26","United States","(not set)",2,2
"2025-10-27","Brazil","(not set)",4,4
"2025-10-27","United States","(not set)",2,2
"2025-10-27","Egypt","(not set)",1,1
"2025-10-28","Brazil","(not set)",11,7
"2025-10-28","United States","(not set)",3,3
"2025-10-29","Brazil","(not set)",8,8
"2025-10-29","United States","(not set)",1,1
"2025-10-30","Brazil","(not set)",12,7
"2025-10-30","Brazil","plans_offer_annual_highlighted",2,1
"2025-10-30","United States","(not set)",1,1
"2025-10-31","Brazil","(not set)",17,11
"2025-10-31","United States","(not set)",3,3
"2025-11-01","Brazil","(not set)",8,8
"2025-11-01","United States","(not set)",1,1
"2025-11-02","Brazil","(not set)",11,11
"2025-11-02","United States","(not set)",2,2
"2025-11-03","Brazil","(not set)",10,10
"2025-11-03","United States","(not set)",3,3
"2025-11-04","Brazil","(not set)",12,12
"2025-11-04","United States","(not set)",4,4
"2025-11-05","Brazil","(not set)",9,9
"2025-11-05","Iran","(not set)",1,1
"2025-11-05","United States","(not set)",1,1
"2025-11-06","Brazil","(not set)",12,12
"2025-11-06","United States","(not set)",1,1
"2025-11-07","Brazil","(not set)",8,8
"2025-11-07","United States","(not set)",2,2
"2025-11-07","Germany","(not set)",1,1
"2025-11-08","Brazil","(not set)",7,7
"2025-11-08","United States","(not set)",3,3
"2025-11-08","South Korea","(not set)",1,1
"2025-11-09","Brazil","(not set)",11,11
"2025-11-09","United States","(not set)",3,3
"2025-11-10","Brazil","(not set)",9,8
"2025-11-10","United States","(not set)",1,1
"2025-11-11","Brazil","(not set)",11,9
"2025-11-11","United States","(not set)",4,4
"2025-11-12","Brazil","(not set)",15,13
"2025-11-12","United States","(not set)",3,3
"2025-11-13","Brazil","(not set)",14,12
"2025-11-13","United States","(not set)",3,3
"2025-11-14","Brazil","(not set)",12,9
"2025-11-14","United States","(not set)",1,1
"2025-11-15","Brazil","(not set)",9,9
"2025-11-15","United States","(not set)",3,2
"2025-11-16","Brazil","(not set)",6,6
"2025-11-16","United States","(not set)",5,4
"2025-11-16","Nigeria","(not set)",1,1
"2025-11-17","Brazil","(not set)",14,13
"2025-11-17","Egypt","(not set)",1,1
"2025-11-17","Mexico","(not set)",1,1
"2025-11-17","United States","(not set)",1,1
"2025-11-18","Brazil","(not set)",17,17
"2025-11-18","United States","(not set)",1,1
"2025-11-19","Brazil","(not set)",5,5
"2025-11-19","United States","(not set)",2,2
"2025-11-19","Egypt","(not set)",1,1
"2025-11-20","Brazil","(not set)",4,4
"2025-11-20","Canada","(not set)",1,1
"2025-11-20","United States","(not set)",1,1
"2025-11-21","Brazil","(not set)",9,9
"2025-11-21","United States","(not set)",4,4
"2025-11-22","Brazil","(not set)",4,4
"2025-11-22","United States","(not set)",4,3
"2025-11-23","Brazil","(not set)",9,9
"2025-11-23","United States","(not set)",2,2
"2025-11-24","Brazil","(not set)",8,6
"2025-11-25","Brazil","(not set)",13,10
"2025-11-25","United States","(not set)",2,2
"2025-11-25","Egypt","(not set)",1,1
"2025-11-26","Brazil","(not set)",11,7
"2025-11-27","Brazil","(not set)",7,7
"2025-11-27","United States","(not set)",2,2
"2025-11-27","Egypt","(not set)",1,1
"2025-11-27","Syria","(not set)",1,1
"2025-11-28","Brazil","(not set)",6,6
"2025-11-28","United States","(not set)",4,4
"2025-11-29","Brazil","(not set)",7,7
"2025-11-30","Brazil","(not set)",15,15
"2025-11-30","Thailand","(not set)",1,1
"2025-12-01","Brazil","(not set)",7,7
"2025-12-01","United States","(not set)",4,4
"2025-12-01","Germany","(not set)",1,1
"2025-12-01","Italy","(not set)",1,1
"2025-12-02","Brazil","(not set)",10,10
"2025-12-02","United States","(not set)",1,1
"2025-12-03","Brazil","(not set)",7,7
"2025-12-03","United States","(not set)",2,2
"2025-12-03","Egypt","(not set)",1,1
"2025-12-03","Mexico","(not set)",1,1
"2025-12-04","Brazil","(not set)",10,10
"2025-12-04","Germany","(not set)",1,1
"2025-12-04","United States","(not set)",1,1
"2025-12-05","Brazil","(not set)",3,3
"2025-12-05","United States","(not set)",3,3
"2025-12-06","Brazil","(not set)",9,8
"2025-12-06","United States","(not set)",2,2
"2025-12-07","Brazil","(not set)",5,5
"2025-12-08","Brazil","(not set)",12,12
"2025-12-08","United States","(not set)",2,2
"2025-12-09","Brazil","(not set)",9,9
"2025-12-09","United States","(not set)",2,2
"2025-12-09","Finland","(not set)",1,1
"2025-12-10","Brazil","(not set)",8,8
"2025-12-11","Brazil","(not set)",9,8
"2025-12-11","United States","(not set)",3,3
"2025-12-12","Brazil","(not set)",11,11
"2025-12-12","United States","(not set)",2,2
"2025-12-12","Egypt","(not set)",1,1
"2025-12-13","Brazil","(not set)",7,7
"2025-12-13","United States","(not set)",3,3
"2025-12-14","Brazil","(not set)",9,9
"2025-12-14","United States","(not set)",2,2
"2025-12-14","Argentina","(not set)",1,1
"2025-12-15","Brazil","(not set)",15,14
"2025-12-15","United States","(not set)",2,2
"2025-12-15","Saudi Arabia","(not set)",1,1
"2025-12-16","Brazil","(not set)",4,4
"2025-12-16","United States","(not set)",2,2
"2025-12-17","Brazil","(not set)",11,9
"2025-12-17","United States","(not set)",2,2
"2025-12-18","Brazil","(not set)",11,10
"2025-12-18","United States","(not set)",3,3
"2025-12-18","United Arab Emirates","(not set)",1,1
"2025-12-19","United States","(not set)",2,2
"2025-12-19","Brazil","(not set)",1,1
"2025-12-20","Brazil","(not set)",6,6
"2025-12-20","Italy","(not set)",1,1
"2025-12-20","Mexico","(not set)",1,1
"2025-12-20","United States","(not set)",1,1
"2025-12-21","Brazil","(not set)",8,8
"2025-12-21","United States","(not set)",4,4
"2025-12-21","Nigeria","(not set)",1,1
"2025-12-21","South Korea","(not set)",1,1
"2025-12-22","Brazil","(not set)",9,9
"2025-12-22","United States","(not set)",4,4
"2025-12-22","Netherlands","(not set)",1,1
"2025-12-24","United States","(not set)",87,87
"2026-01-04","United States","(not set)",42,42
"2026-01-05","United States","(not set)",44,44
"2026-01-08","Brazil","(not set)",84,84
"2026-01-09","United States","(not set)",46,46
"2026-01-10","United States","(not set)",44,44
"2026-01-12","Brazil","(not set)",44,44
"2026-01-14","Brazil","(not set)",85,85
"2026-01-23","Brazil","(not set)",126,126
"2026-01-25","Brazil","(not set)",82,82
"2026-01-25","United States","(not set)",41,41
"2026-01-27","Brazil","(not set)",43,43
"2026-01-30","Brazil","(not set)",42,42
"2026-01-31","United States","(not set)",41,41
"2026-02-03","Brazil","(not set)",43,43
"2026-02-03","Mexico","(not set)",43,43
"2026-02-04","Brazil","(not set)",43,43
"2026-02-08","Brazil","(not set)",45,45
