Data,SKU,ContagemDeEventos,TotalDeUsuarios
"2025-01-09","com.psafe.msuite.ultra_12mo_59.90",1678,1024
"2025-01-09","com.psafe.msuite.ads_free_12mo_13.90",539,421
"2025-01-09","com.psafe.msuite.pro_lto_12mo_39.90",106,43
"2025-01-09","com.psafe.msuite.ultra_1mo_16.90",87,61
"2025-01-09","com.psafe.msuite.pro_3day_trial_12mo49.9",35,25
"2025-01-09","com.psafe.msuite.adsfree_lto_12mo",21,15
"2025-01-09","com.psafe.msuite.pro_1mo_3.90",10,7
"2025-01-09","com.psafe.msuite.ultra_12mo",9,5
"2025-01-09","com.psafe.msuite.ads_free_12mo",3,3
"2025-01-09","com.psafe.msuite.pro_12mo_49.90",3,3
"2025-01-10","com.psafe.msuite.ultra_12mo_59.90",1612,992
"2025-01-10","com.psafe.msuite.ads_free_12mo_13.90",485,378
"2025-01-10","com.psafe.msuite.ultra_1mo_16.90",79,62
"2025-01-10","com.psafe.msuite.pro_lto_12mo_39.90",69,56
"2025-01-10","com.psafe.msuite.pro_3day_trial_12mo49.9",37,25
"2025-01-10","com.psafe.msuite.adsfree_lto_12mo",15,14
"2025-01-10","com.psafe.msuite.pro_1mo_3.90",14,12
"2025-01-10","com.psafe.msuite.ultra_12mo",8,3
"2025-01-10","com.psafe.msuite.pro_12mo_49.90",3,2
"2025-01-10","(not set)",1,1
"2025-01-10","com.psafe.msuite.ads_free_12mo",1,1
"2025-01-11","com.psafe.msuite.ultra_12mo_59.90",1839,1108
"2025-01-11","com.psafe.msuite.ads_free_12mo_13.90",459,362
"2025-01-11","com.psafe.msuite.ultra_1mo_16.90",87,60
"2025-01-11","com.psafe.msuite.pro_lto_12mo_39.90",54,41
"2025-01-11","com.psafe.msuite.pro_3day_trial_12mo49.9",23,19
"2025-01-11","com.psafe.msuite.ultra_12mo",23,11
"2025-01-11","com.psafe.msuite.adsfree_lto_12mo",22,15
"2025-01-11","com.psafe.msuite.pro_1mo_3.90",5,5
"2025-01-11","com.psafe.msuite.ads_free_12mo",3,2
"2025-01-11","com.psafe.msuite.pro_12mo_49.90",3,3
"2025-01-11","com.psafe.msuite.ultra_trial_12mo_2.99",1,1
"2025-01-12","com.psafe.msuite.ultra_12mo_59.90",1879,1104
"2025-01-12","com.psafe.msuite.ads_free_12mo_13.90",512,401
"2025-01-12","com.psafe.msuite.ultra_1mo_16.90",94,53
"2025-01-12","com.psafe.msuite.pro_lto_12mo_39.90",68,47
"2025-01-12","com.psafe.msuite.pro_3day_trial_12mo49.9",37,27
"2025-01-12","com.psafe.msuite.ultra_12mo",27,10
"2025-01-12","com.psafe.msuite.pro_1mo_3.90",21,14
"2025-01-12","com.psafe.msuite.adsfree_lto_12mo",12,9
"2025-01-12","com.psafe.msuite.ads_free_12mo",7,4
"2025-01-12","com.psafe.msuite.pro_12mo_49.90",4,2
"2025-01-12","com.psafe.msuite.ultra_1mo",2,1
"2025-01-12","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2025-01-13","com.psafe.msuite.ultra_12mo_59.90",1781,1130
"2025-01-13","com.psafe.msuite.ads_free_12mo_13.90",492,378
"2025-01-13","com.psafe.msuite.ultra_1mo_16.90",80,58
"2025-01-13","com.psafe.msuite.pro_lto_12mo_39.90",61,50
"2025-01-13","com.psafe.msuite.pro_3day_trial_12mo49.9",28,18
"2025-01-13","com.psafe.msuite.ultra_12mo",12,9
"2025-01-13","com.psafe.msuite.pro_1mo_3.90",5,4
"2025-01-13","com.psafe.msuite.ads_free_12mo",4,1
"2025-01-13","com.psafe.msuite.pro_12mo_49.90",4,2
"2025-01-13","com.psafe.msuite.adsfree_lto_12mo",3,3
"2025-01-14","com.psafe.msuite.ultra_12mo_59.90",1704,1108
"2025-01-14","com.psafe.msuite.ads_free_12mo_13.90",542,428
"2025-01-14","com.psafe.msuite.pro_lto_12mo_39.90",89,60
"2025-01-14","com.psafe.msuite.ultra_1mo_16.90",68,54
"2025-01-14","com.psafe.msuite.pro_3day_trial_12mo49.9",32,25
"2025-01-14","com.psafe.msuite.adsfree_lto_12mo",18,13
"2025-01-14","com.psafe.msuite.ultra_12mo",12,8
"2025-01-14","com.psafe.msuite.ads_free_12mo",4,3
"2025-01-14","com.psafe.msuite.pro_1mo_3.90",3,3
"2025-01-14","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-01-14","(not set)",1,1
"2025-01-14","com.psafe.msuite.ultra_1mo",1,1
"2025-01-15","com.psafe.msuite.ultra_12mo_59.90",1631,1023
"2025-01-15","com.psafe.msuite.ads_free_12mo_13.90",612,402
"2025-01-15","com.psafe.msuite.ultra_1mo_16.90",71,56
"2025-01-15","com.psafe.msuite.pro_lto_12mo_39.90",50,32
"2025-01-15","com.psafe.msuite.adsfree_lto_12mo",37,16
"2025-01-15","com.psafe.msuite.pro_3day_trial_12mo49.9",20,16
"2025-01-15","com.psafe.msuite.ultra_12mo",11,8
"2025-01-15","com.psafe.msuite.ads_free_12mo",4,2
"2025-01-15","com.psafe.msuite.pro_12mo_49.90",4,3
"2025-01-15","com.psafe.msuite.pro_1mo_3.90",4,4
"2025-01-15","com.psafe.msuite.pro_lto_12mo",1,1
"2025-01-16","com.psafe.msuite.ultra_12mo_59.90",1721,1071
"2025-01-16","com.psafe.msuite.ads_free_12mo_13.90",545,390
"2025-01-16","com.psafe.msuite.ultra_1mo_16.90",65,50
"2025-01-16","com.psafe.msuite.pro_lto_12mo_39.90",63,48
"2025-01-16","com.psafe.msuite.pro_3day_trial_12mo49.9",43,30
"2025-01-16","com.psafe.msuite.adsfree_lto_12mo",18,14
"2025-01-16","com.psafe.msuite.ultra_12mo",13,7
"2025-01-16","(not set)",9,1
"2025-01-16","com.psafe.msuite.pro_1mo_3.90",9,8
"2025-01-16","com.psafe.msuite.ads_free_12mo",3,2
"2025-01-16","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-01-16","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2025-01-17","com.psafe.msuite.ultra_12mo_59.90",1699,1048
"2025-01-17","com.psafe.msuite.ads_free_12mo_13.90",561,400
"2025-01-17","com.psafe.msuite.pro_lto_12mo_39.90",74,58
"2025-01-17","com.psafe.msuite.ultra_1mo_16.90",44,39
"2025-01-17","com.psafe.msuite.pro_3day_trial_12mo49.9",37,24
"2025-01-17","com.psafe.msuite.adsfree_lto_12mo",27,24
"2025-01-17","com.psafe.msuite.ultra_12mo",14,7
"2025-01-17","com.psafe.msuite.pro_12mo_49.90",9,3
"2025-01-17","com.psafe.msuite.pro_1mo_3.90",8,8
"2025-01-17","com.psafe.msuite.ads_free_12mo",6,2
"2025-01-17","com.psafe.msuite.ultra_1mo",2,1
"2025-01-17","(not set)",1,1
"2025-01-17","com.psafe.msuite.pro_1mo",1,1
"2025-01-18","com.psafe.msuite.ultra_12mo_59.90",1667,1037
"2025-01-18","com.psafe.msuite.ads_free_12mo_13.90",488,352
"2025-01-18","com.psafe.msuite.pro_lto_12mo_39.90",85,57
"2025-01-18","com.psafe.msuite.ultra_1mo_16.90",77,56
"2025-01-18","com.psafe.msuite.adsfree_lto_12mo",33,26
"2025-01-18","com.psafe.msuite.pro_3day_trial_12mo49.9",26,15
"2025-01-18","com.psafe.msuite.ultra_12mo",12,9
"2025-01-18","com.psafe.msuite.pro_1mo_3.90",4,1
"2025-01-18","com.psafe.msuite.ultra_1mo",2,1
"2025-01-18","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-01-19","com.psafe.msuite.ultra_12mo_59.90",1715,1042
"2025-01-19","com.psafe.msuite.ads_free_12mo_13.90",479,352
"2025-01-19","com.psafe.msuite.pro_lto_12mo_39.90",84,59
"2025-01-19","com.psafe.msuite.ultra_1mo_16.90",77,66
"2025-01-19","com.psafe.msuite.pro_3day_trial_12mo49.9",36,28
"2025-01-19","com.psafe.msuite.adsfree_lto_12mo",28,23
"2025-01-19","com.psafe.msuite.ultra_12mo",21,8
"2025-01-19","com.psafe.msuite.pro_12mo_49.90",8,7
"2025-01-19","com.psafe.msuite.ads_free_12mo",2,1
"2025-01-19","com.psafe.msuite.pro_1mo_3.90",2,2
"2025-01-19","(not set)",1,1
"2025-01-20","com.psafe.msuite.ultra_12mo_59.90",1774,1106
"2025-01-20","com.psafe.msuite.ads_free_12mo_13.90",555,400
"2025-01-20","com.psafe.msuite.pro_lto_12mo_39.90",82,61
"2025-01-20","com.psafe.msuite.ultra_1mo_16.90",76,45
"2025-01-20","com.psafe.msuite.pro_3day_trial_12mo49.9",33,21
"2025-01-20","com.psafe.msuite.adsfree_lto_12mo",29,20
"2025-01-20","com.psafe.msuite.pro_1mo_3.90",10,7
"2025-01-20","com.psafe.msuite.pro_12mo_49.90",4,3
"2025-01-20","com.psafe.msuite.ads_free_12mo",3,3
"2025-01-20","com.psafe.msuite.ultra_12mo",3,3
"2025-01-21","com.psafe.msuite.ultra_12mo_59.90",2077,1199
"2025-01-21","com.psafe.msuite.ads_free_12mo_13.90",629,429
"2025-01-21","com.psafe.msuite.pro_lto_12mo_39.90",143,79
"2025-01-21","com.psafe.msuite.ultra_1mo_16.90",66,58
"2025-01-21","com.psafe.msuite.pro_3day_trial_12mo49.9",31,25
"2025-01-21","com.psafe.msuite.adsfree_lto_12mo",29,26
"2025-01-21","com.psafe.msuite.ultra_12mo",12,6
"2025-01-21","com.psafe.msuite.ads_free_12mo",9,2
"2025-01-21","com.psafe.msuite.pro_1mo_3.90",5,4
"2025-01-21","com.psafe.msuite.pro_12mo_49.90",2,1
"2025-01-22","com.psafe.msuite.ultra_12mo_59.90",1825,1113
"2025-01-22","com.psafe.msuite.ads_free_12mo_13.90",516,412
"2025-01-22","com.psafe.msuite.pro_lto_12mo_39.90",200,78
"2025-01-22","com.psafe.msuite.ultra_1mo_16.90",92,67
"2025-01-22","com.psafe.msuite.adsfree_lto_12mo",33,22
"2025-01-22","com.psafe.msuite.pro_3day_trial_12mo49.9",28,22
"2025-01-22","com.psafe.msuite.pro_12mo_49.90",23,4
"2025-01-22","com.psafe.msuite.ultra_12mo",7,6
"2025-01-22","com.psafe.msuite.pro_1mo_3.90",5,4
"2025-01-22","com.psafe.msuite.ads_free_12mo",2,2
"2025-01-22","(not set)",1,1
"2025-01-23","com.psafe.msuite.ultra_12mo_59.90",1665,1011
"2025-01-23","com.psafe.msuite.ads_free_12mo_13.90",532,409
"2025-01-23","com.psafe.msuite.pro_lto_12mo_39.90",112,76
"2025-01-23","com.psafe.msuite.ultra_1mo_16.90",71,50
"2025-01-23","com.psafe.msuite.pro_3day_trial_12mo49.9",42,30
"2025-01-23","com.psafe.msuite.adsfree_lto_12mo",26,16
"2025-01-23","com.psafe.msuite.pro_1mo_3.90",6,5
"2025-01-23","com.psafe.msuite.ultra_12mo",6,6
"2025-01-23","com.psafe.msuite.pro_12mo_49.90",5,3
"2025-01-23","com.psafe.msuite.ads_free_12mo",4,3
"2025-01-23","com.psafe.msuite.ultra_trial_12mo_2.99",2,1
"2025-01-23","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2025-01-24","com.psafe.msuite.ultra_12mo_59.90",1838,1087
"2025-01-24","com.psafe.msuite.ads_free_12mo_13.90",480,352
"2025-01-24","com.psafe.msuite.pro_lto_12mo_39.90",96,80
"2025-01-24","com.psafe.msuite.ultra_1mo_16.90",73,51
"2025-01-24","com.psafe.msuite.pro_3day_trial_12mo49.9",44,25
"2025-01-24","com.psafe.msuite.adsfree_lto_12mo",38,32
"2025-01-24","com.psafe.msuite.pro_1mo_3.90",12,10
"2025-01-24","com.psafe.msuite.ultra_12mo",9,7
"2025-01-24","com.psafe.msuite.ads_free_12mo",5,4
"2025-01-24","com.psafe.msuite.pro_12mo_49.90",3,3
"2025-01-25","com.psafe.msuite.ultra_12mo_59.90",1806,1132
"2025-01-25","com.psafe.msuite.ads_free_12mo_13.90",520,404
"2025-01-25","com.psafe.msuite.pro_lto_12mo_39.90",89,62
"2025-01-25","com.psafe.msuite.adsfree_lto_12mo",87,38
"2025-01-25","com.psafe.msuite.ultra_1mo_16.90",86,60
"2025-01-25","com.psafe.msuite.pro_3day_trial_12mo49.9",45,21
"2025-01-25","com.psafe.msuite.ads_free_12mo",16,7
"2025-01-25","com.psafe.msuite.pro_12mo_49.90",16,4
"2025-01-25","com.psafe.msuite.ultra_12mo",12,9
"2025-01-25","com.psafe.msuite.pro_1mo_3.90",8,3
"2025-01-26","com.psafe.msuite.ultra_12mo_59.90",1786,1115
"2025-01-26","com.psafe.msuite.ads_free_12mo_13.90",531,401
"2025-01-26","com.psafe.msuite.pro_lto_12mo_39.90",83,66
"2025-01-26","com.psafe.msuite.ultra_1mo_16.90",67,49
"2025-01-26","com.psafe.msuite.pro_3day_trial_12mo49.9",41,24
"2025-01-26","com.psafe.msuite.adsfree_lto_12mo",38,30
"2025-01-26","com.psafe.msuite.pro_1mo_3.90",7,6
"2025-01-26","com.psafe.msuite.ultra_12mo",7,5
"2025-01-26","com.psafe.msuite.ads_free_12mo",4,2
"2025-01-26","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-01-27","com.psafe.msuite.ultra_12mo_59.90",1953,1180
"2025-01-27","com.psafe.msuite.ads_free_12mo_13.90",575,414
"2025-01-27","com.psafe.msuite.pro_lto_12mo_39.90",131,91
"2025-01-27","com.psafe.msuite.ultra_1mo_16.90",73,58
"2025-01-27","com.psafe.msuite.adsfree_lto_12mo",34,24
"2025-01-27","com.psafe.msuite.pro_3day_trial_12mo49.9",31,25
"2025-01-27","com.psafe.msuite.pro_1mo_3.90",14,12
"2025-01-27","com.psafe.msuite.ads_free_12mo",11,2
"2025-01-27","com.psafe.msuite.pro_12mo_49.90",4,2
"2025-01-27","com.psafe.msuite.ultra_12mo",3,2
"2025-01-27","com.psafe.msuite.ultra_12mo_99.99",1,1
"2025-01-28","com.psafe.msuite.ultra_12mo_59.90",1789,1140
"2025-01-28","com.psafe.msuite.ads_free_12mo_13.90",577,441
"2025-01-28","com.psafe.msuite.pro_lto_12mo_39.90",83,65
"2025-01-28","com.psafe.msuite.ultra_1mo_16.90",53,44
"2025-01-28","com.psafe.msuite.adsfree_lto_12mo",49,38
"2025-01-28","com.psafe.msuite.pro_3day_trial_12mo49.9",38,26
"2025-01-28","com.psafe.msuite.ads_free_12mo",20,2
"2025-01-28","com.psafe.msuite.ultra_12mo",12,6
"2025-01-28","com.psafe.msuite.pro_1mo_3.90",9,8
"2025-01-28","com.psafe.msuite.pro_12mo_49.90",5,3
"2025-01-28","com.psafe.msuite.pro_lto_12mo",1,1
"2025-01-29","com.psafe.msuite.ultra_12mo_59.90",1739,1061
"2025-01-29","com.psafe.msuite.ads_free_12mo_13.90",561,448
"2025-01-29","com.psafe.msuite.ultra_1mo_16.90",99,56
"2025-01-29","com.psafe.msuite.pro_lto_12mo_39.90",81,58
"2025-01-29","com.psafe.msuite.pro_3day_trial_12mo49.9",36,24
"2025-01-29","com.psafe.msuite.adsfree_lto_12mo",25,21
"2025-01-29","com.psafe.msuite.pro_1mo_3.90",18,13
"2025-01-29","com.psafe.msuite.ads_free_12mo",7,4
"2025-01-29","com.psafe.msuite.ultra_12mo",4,2
"2025-01-29","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-01-29","(not set)",1,1
"2025-01-30","com.psafe.msuite.ultra_12mo_59.90",1922,1122
"2025-01-30","com.psafe.msuite.ads_free_12mo_13.90",616,452
"2025-01-30","com.psafe.msuite.pro_lto_12mo_39.90",78,65
"2025-01-30","com.psafe.msuite.ultra_1mo_16.90",69,58
"2025-01-30","com.psafe.msuite.pro_3day_trial_12mo49.9",40,38
"2025-01-30","com.psafe.msuite.adsfree_lto_12mo",30,24
"2025-01-30","com.psafe.msuite.pro_1mo_3.90",13,12
"2025-01-30","com.psafe.msuite.pro_12mo_49.90",12,3
"2025-01-30","com.psafe.msuite.ultra_12mo",7,6
"2025-01-30","com.psafe.msuite.ads_free_12mo",2,2
"2025-01-31","com.psafe.msuite.ultra_12mo_59.90",1782,1057
"2025-01-31","com.psafe.msuite.ads_free_12mo_13.90",492,374
"2025-01-31","com.psafe.msuite.ultra_1mo_16.90",86,66
"2025-01-31","com.psafe.msuite.pro_lto_12mo_39.90",81,69
"2025-01-31","com.psafe.msuite.pro_3day_trial_12mo49.9",67,27
"2025-01-31","com.psafe.msuite.adsfree_lto_12mo",35,28
"2025-01-31","com.psafe.msuite.pro_12mo_49.90",16,7
"2025-01-31","com.psafe.msuite.pro_1mo_3.90",9,4
"2025-01-31","com.psafe.msuite.ads_free_12mo",4,2
"2025-01-31","com.psafe.msuite.ultra_12mo",1,1
"2025-02-01","com.psafe.msuite.ultra_12mo_59.90",1663,1032
"2025-02-01","com.psafe.msuite.ads_free_12mo_13.90",520,397
"2025-02-01","com.psafe.msuite.pro_lto_12mo_39.90",113,75
"2025-02-01","com.psafe.msuite.ultra_1mo_16.90",62,53
"2025-02-01","com.psafe.msuite.adsfree_lto_12mo",57,32
"2025-02-01","com.psafe.msuite.pro_3day_trial_12mo49.9",21,17
"2025-02-01","com.psafe.msuite.pro_12mo_49.90",13,4
"2025-02-01","com.psafe.msuite.pro_1mo_3.90",6,5
"2025-02-01","com.psafe.msuite.ultra_12mo",3,3
"2025-02-01","com.psafe.msuite.ads_free_12mo",1,1
"2025-02-01","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2025-02-02","com.psafe.msuite.ultra_12mo_59.90",1717,1053
"2025-02-02","com.psafe.msuite.ads_free_12mo_13.90",507,384
"2025-02-02","com.psafe.msuite.pro_3day_trial_12mo49.9",166,35
"2025-02-02","com.psafe.msuite.pro_lto_12mo_39.90",100,69
"2025-02-02","com.psafe.msuite.ultra_1mo_16.90",64,49
"2025-02-02","com.psafe.msuite.pro_1mo_3.90",43,11
"2025-02-02","com.psafe.msuite.adsfree_lto_12mo",34,25
"2025-02-02","com.psafe.msuite.ultra_12mo",13,8
"2025-02-02","com.psafe.msuite.ads_free_12mo",8,4
"2025-02-02","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-02-03","com.psafe.msuite.ultra_12mo_59.90",1653,1001
"2025-02-03","com.psafe.msuite.ads_free_12mo_13.90",503,379
"2025-02-03","com.psafe.msuite.pro_lto_12mo_39.90",114,82
"2025-02-03","com.psafe.msuite.ultra_1mo_16.90",49,44
"2025-02-03","com.psafe.msuite.pro_3day_trial_12mo49.9",29,22
"2025-02-03","com.psafe.msuite.adsfree_lto_12mo",22,19
"2025-02-03","com.psafe.msuite.ultra_12mo",16,9
"2025-02-03","com.psafe.msuite.ads_free_12mo",7,3
"2025-02-03","com.psafe.msuite.pro_1mo_3.90",7,5
"2025-02-03","com.psafe.msuite.pro_12mo_49.90",3,2
"2025-02-03","com.psafe.msuite.ultra_12mo_99.99",2,1
"2025-02-04","com.psafe.msuite.ultra_12mo_59.90",1561,925
"2025-02-04","com.psafe.msuite.ads_free_12mo_13.90",481,367
"2025-02-04","com.psafe.msuite.pro_lto_12mo_39.90",142,87
"2025-02-04","com.psafe.msuite.ultra_1mo_16.90",95,56
"2025-02-04","com.psafe.msuite.adsfree_lto_12mo",31,20
"2025-02-04","com.psafe.msuite.pro_3day_trial_12mo49.9",31,20
"2025-02-04","com.psafe.msuite.ultra_12mo",10,7
"2025-02-04","com.psafe.msuite.pro_1mo_3.90",6,5
"2025-02-04","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-02-05","com.psafe.msuite.ultra_12mo_59.90",1414,875
"2025-02-05","com.psafe.msuite.ads_free_12mo_13.90",423,344
"2025-02-05","com.psafe.msuite.pro_lto_12mo_39.90",126,71
"2025-02-05","com.psafe.msuite.ultra_1mo_16.90",64,56
"2025-02-05","com.psafe.msuite.adsfree_lto_12mo",32,25
"2025-02-05","com.psafe.msuite.pro_3day_trial_12mo49.9",21,19
"2025-02-05","com.psafe.msuite.pro_1mo_3.90",17,12
"2025-02-05","com.psafe.msuite.ultra_12mo",15,7
"2025-02-05","com.psafe.msuite.pro_12mo_49.90",4,4
"2025-02-05","com.psafe.msuite.ads_free_12mo",2,2
"2025-02-06","com.psafe.msuite.ultra_12mo_59.90",1513,913
"2025-02-06","com.psafe.msuite.ads_free_12mo_13.90",466,358
"2025-02-06","com.psafe.msuite.pro_lto_12mo_39.90",108,76
"2025-02-06","com.psafe.msuite.ultra_1mo_16.90",72,51
"2025-02-06","com.psafe.msuite.pro_3day_trial_12mo49.9",40,28
"2025-02-06","com.psafe.msuite.adsfree_lto_12mo",32,23
"2025-02-06","com.psafe.msuite.pro_1mo_3.90",16,10
"2025-02-06","com.psafe.msuite.pro_12mo_49.90",3,2
"2025-02-06","com.psafe.msuite.ultra_12mo",2,2
"2025-02-07","com.psafe.msuite.ultra_12mo_59.90",1411,920
"2025-02-07","com.psafe.msuite.ads_free_12mo_13.90",510,357
"2025-02-07","com.psafe.msuite.pro_lto_12mo_39.90",105,70
"2025-02-07","com.psafe.msuite.ultra_1mo_16.90",74,56
"2025-02-07","com.psafe.msuite.adsfree_lto_12mo",39,30
"2025-02-07","com.psafe.msuite.pro_3day_trial_12mo49.9",29,19
"2025-02-07","com.psafe.msuite.ultra_12mo",13,10
"2025-02-07","com.psafe.msuite.ads_free_12mo",12,5
"2025-02-07","com.psafe.msuite.pro_1mo_3.90",6,6
"2025-02-07","com.psafe.msuite.pro_12mo_49.90",5,4
"2025-02-07","com.psafe.msuite.ultra_trial_12mo_2.99",1,1
"2025-02-08","com.psafe.msuite.ultra_12mo_59.90",1490,900
"2025-02-08","com.psafe.msuite.ads_free_12mo_13.90",481,360
"2025-02-08","com.psafe.msuite.pro_lto_12mo_39.90",112,73
"2025-02-08","com.psafe.msuite.ultra_1mo_16.90",83,64
"2025-02-08","com.psafe.msuite.adsfree_lto_12mo",33,23
"2025-02-08","com.psafe.msuite.pro_3day_trial_12mo49.9",28,20
"2025-02-08","com.psafe.msuite.pro_12mo_49.90",12,7
"2025-02-08","com.psafe.msuite.ads_free_12mo",9,5
"2025-02-08","com.psafe.msuite.ultra_12mo",9,7
"2025-02-08","com.psafe.msuite.pro_1mo_3.90",7,7
"2025-02-09","com.psafe.msuite.ultra_12mo_59.90",1626,998
"2025-02-09","com.psafe.msuite.ads_free_12mo_13.90",428,350
"2025-02-09","com.psafe.msuite.pro_lto_12mo_39.90",100,75
"2025-02-09","com.psafe.msuite.ultra_1mo_16.90",63,52
"2025-02-09","com.psafe.msuite.adsfree_lto_12mo",30,25
"2025-02-09","com.psafe.msuite.pro_3day_trial_12mo49.9",23,19
"2025-02-09","com.psafe.msuite.ultra_12mo",19,12
"2025-02-09","com.psafe.msuite.ads_free_12mo",9,4
"2025-02-09","com.psafe.msuite.pro_1mo_3.90",8,7
"2025-02-09","com.psafe.msuite.pro_12mo_49.90",4,4
"2025-02-10","com.psafe.msuite.ultra_12mo_59.90",1468,886
"2025-02-10","com.psafe.msuite.ads_free_12mo_13.90",454,351
"2025-02-10","com.psafe.msuite.pro_lto_12mo_39.90",98,66
"2025-02-10","com.psafe.msuite.ultra_1mo_16.90",93,64
"2025-02-10","com.psafe.msuite.adsfree_lto_12mo",59,27
"2025-02-10","com.psafe.msuite.pro_3day_trial_12mo49.9",50,27
"2025-02-10","com.psafe.msuite.ultra_12mo",20,11
"2025-02-10","com.psafe.msuite.pro_1mo_3.90",17,10
"2025-02-10","com.psafe.msuite.pro_12mo_49.90",3,3
"2025-02-10","com.psafe.msuite.ads_free_12mo",1,1
"2025-02-11","com.psafe.msuite.ultra_12mo_59.90",1401,900
"2025-02-11","com.psafe.msuite.ads_free_12mo_13.90",423,350
"2025-02-11","com.psafe.msuite.pro_lto_12mo_39.90",97,62
"2025-02-11","com.psafe.msuite.ultra_1mo_16.90",83,52
"2025-02-11","com.psafe.msuite.adsfree_lto_12mo",30,27
"2025-02-11","com.psafe.msuite.pro_3day_trial_12mo49.9",17,14
"2025-02-11","com.psafe.msuite.ads_free_12mo",4,2
"2025-02-11","com.psafe.msuite.pro_1mo_3.90",4,4
"2025-02-11","com.psafe.msuite.pro_12mo_49.90",3,2
"2025-02-11","com.psafe.msuite.ultra_12mo",3,3
"2025-02-12","com.psafe.msuite.ultra_12mo_59.90",1378,826
"2025-02-12","com.psafe.msuite.ads_free_12mo_13.90",403,293
"2025-02-12","com.psafe.msuite.ultra_1mo_16.90",129,45
"2025-02-12","com.psafe.msuite.pro_lto_12mo_39.90",98,77
"2025-02-12","com.psafe.msuite.adsfree_lto_12mo",69,37
"2025-02-12","com.psafe.msuite.pro_3day_trial_12mo49.9",29,22
"2025-02-12","com.psafe.msuite.ultra_12mo",8,6
"2025-02-12","com.psafe.msuite.pro_1mo_3.90",3,3
"2025-02-12","com.psafe.msuite.pro_12mo_49.90",2,1
"2025-02-12","com.psafe.msuite.ads_free_12mo",1,1
"2025-02-13","com.psafe.msuite.ultra_12mo_59.90",1318,782
"2025-02-13","com.psafe.msuite.ads_free_12mo_13.90",389,312
"2025-02-13","com.psafe.msuite.adsfree_lto_12mo",104,25
"2025-02-13","com.psafe.msuite.pro_lto_12mo_39.90",82,52
"2025-02-13","com.psafe.msuite.ultra_1mo_16.90",65,56
"2025-02-13","com.psafe.msuite.pro_3day_trial_12mo49.9",34,22
"2025-02-13","com.psafe.msuite.pro_1mo_3.90",6,5
"2025-02-13","com.psafe.msuite.pro_12mo_49.90",5,3
"2025-02-13","com.psafe.msuite.ultra_12mo",3,3
"2025-02-13","com.psafe.msuite.ads_free_12mo",2,2
"2025-02-14","com.psafe.msuite.ultra_12mo_59.90",1290,764
"2025-02-14","com.psafe.msuite.ads_free_12mo_13.90",357,266
"2025-02-14","com.psafe.msuite.ultra_1mo_16.90",103,58
"2025-02-14","com.psafe.msuite.pro_lto_12mo_39.90",81,59
"2025-02-14","com.psafe.msuite.adsfree_lto_12mo",34,30
"2025-02-14","com.psafe.msuite.pro_3day_trial_12mo49.9",17,14
"2025-02-14","com.psafe.msuite.pro_1mo_3.90",12,9
"2025-02-14","com.psafe.msuite.pro_12mo_49.90",3,3
"2025-02-14","com.psafe.msuite.ads_free_12mo",2,2
"2025-02-14","com.psafe.msuite.ultra_12mo_99.99",2,1
"2025-02-14","com.psafe.msuite.ultra_12mo",1,1
"2025-02-15","com.psafe.msuite.ultra_12mo_59.90",1316,803
"2025-02-15","com.psafe.msuite.ads_free_12mo_13.90",371,275
"2025-02-15","com.psafe.msuite.pro_lto_12mo_39.90",112,76
"2025-02-15","com.psafe.msuite.ultra_1mo_16.90",79,58
"2025-02-15","com.psafe.msuite.pro_3day_trial_12mo49.9",38,28
"2025-02-15","com.psafe.msuite.adsfree_lto_12mo",20,18
"2025-02-15","com.psafe.msuite.ultra_12mo",13,9
"2025-02-15","com.psafe.msuite.pro_1mo_3.90",9,8
"2025-02-15","com.psafe.msuite.ads_free_12mo",4,1
"2025-02-15","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-02-16","com.psafe.msuite.ultra_12mo_59.90",1378,883
"2025-02-16","com.psafe.msuite.ads_free_12mo_13.90",343,262
"2025-02-16","com.psafe.msuite.pro_lto_12mo_39.90",92,59
"2025-02-16","com.psafe.msuite.ultra_1mo_16.90",86,62
"2025-02-16","com.psafe.msuite.adsfree_lto_12mo",43,33
"2025-02-16","com.psafe.msuite.pro_3day_trial_12mo49.9",22,15
"2025-02-16","com.psafe.msuite.ultra_12mo",22,12
"2025-02-16","com.psafe.msuite.pro_1mo_3.90",7,4
"2025-02-16","com.psafe.msuite.pro_12mo_49.90",4,3
"2025-02-17","com.psafe.msuite.ultra_12mo_59.90",1262,764
"2025-02-17","com.psafe.msuite.ads_free_12mo_13.90",397,296
"2025-02-17","com.psafe.msuite.pro_lto_12mo_39.90",91,55
"2025-02-17","com.psafe.msuite.pro_3day_trial_12mo49.9",37,17
